amar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
amarañar,AR,REGULAR,NOREFLEXIVO,ANTIGUO,RECONOCIDO
amarar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
amarcear,AR,REGULAR,NOREFLEXIVO,ANTIGUO,RECONOCIDO
amarecer,ER,IRREGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
amargar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
amariconar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
amarillear,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
amarillecer,ER,IRREGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
amarinar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
amarizar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
amaromar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
amarrar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
amarrequear,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
amartelar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
amartillar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
amartizar,AR,,,,NORECONOCIDO
amasar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
amatar,AR,REGULAR,NOREFLEXIVO,ANTIGUO,RECONOCIDO
amayorazgar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
ambarar,AR,REGULAR,NOREFLEXIVO,ANTIGUO,RECONOCIDO
ambiciar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
ambicionar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
ambicionear,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
ambientar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
amblar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
ambrollar,AR,REGULAR,NOREFLEXIVO,ANTIGUO,RECONOCIDO
ambular,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
ambutar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
amecer,ER,REGULAR,NOREFLEXIVO,ANTIGUO,RECONOCIDO
amechar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
amedrantar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
amedrentar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
amelar,AR,IRREGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
amelcochar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
amelgar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
amellar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
amenazar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
amenguar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
amenizar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
amenorar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
amenorgar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
amenorizar,AR,,,,NORECONOCIDO
amentar,AR,IRREGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
amerar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
amercendear,AR,REGULAR,NOREFLEXIVO,ANTIGUO,RECONOCIDO
americanizar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
ameritar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
amerizar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
amesnar,AR,REGULAR,NOREFLEXIVO,ANTIGUO,RECONOCIDO
amesurar,AR,REGULAR,NOREFLEXIVO,ANTIGUO,RECONOCIDO
ametalar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
ametrallar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
amezquindar,AR,REGULAR,REFLEXIVO,ACTUAL,RECONOCIDO
amigar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
amilanar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
amillarar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
aminar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
aminorar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
amistar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
amistigar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
amitigar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
amoblar,AR,IRREGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
amochar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
amochiguar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
amodorrar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
amodorrecer,ER,IRREGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
amohecer,ER,IRREGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
amohinar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
amohosar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
amojamar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
amojelar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
amojonar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
amolar,AR,IRREGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
amoldar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
amollar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
amollecer,ER,REGULAR,NOREFLEXIVO,ANTIGUO,RECONOCIDO
amollentar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
amonar,AR,REGULAR,REFLEXIVO,ACTUAL,RECONOCIDO
amonedar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
amonestar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
amontadgar,AR,REGULAR,NOREFLEXIVO,ANTIGUO,RECONOCIDO
amontar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
amontazgar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
amontonar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
amoragar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
amoratar,AR,REGULAR,REFLEXIVO,ACTUAL,RECONOCIDO
amorbar,AR,REGULAR,NOREFLEXIVO,ANTIGUO,RECONOCIDO
amorcar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
amordazar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
amorecer,ER,IRREGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
amorgar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
amorgonar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
amorillar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
amorrar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
amorronar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
amortajar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
amortar,AR,REGULAR,NOREFLEXIVO,ANTIGUO,RECONOCIDO
amortecer,ER,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
amortiguar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
amortizar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
amoscar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
amosquilar,AR,REGULAR,REFLEXIVO,ACTUAL,RECONOCIDO
amostazar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
amostrar,AR,REGULAR,NOREFLEXIVO,ANTIGUO,RECONOCIDO
amotetar,AR,REGULAR,REFLEXIVO,ACTUAL,RECONOCIDO
amotinar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
amover,ER,IRREGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
amparar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
ampliar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
amplificar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
ampollar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
amprar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
amputar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
amuchiguar,AR,REGULAR,NOREFLEXIVO,ANTIGUO,RECONOCIDO
amueblar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
amuelar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
amufar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
amugronar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
amular,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
amunicionar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
amurallar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
amurar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
amurcar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
amurriñar,AR,REGULAR,REFLEXIVO,ACTUAL,RECONOCIDO
amurriar,AR,REGULAR,REFLEXIVO,ACTUAL,RECONOCIDO
amusgar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
amustiar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
anadear,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
analizar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
anaranjear,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
anarquizar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
anastomizar,AR,REGULAR,REFLEXIVO,ACTUAL,RECONOCIDO
anastomosar,AR,REGULAR,REFLEXIVO,ACTUAL,RECONOCIDO
anatematizar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
anatomizar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
anchar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
anchoar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
anclar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
anclear,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
ancorar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
andar,AR,IRREGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
andorrear,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
anear,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
aneblar,AR,IRREGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
aneciar,AR,REGULAR,REFLEXIVO,ACTUAL,RECONOCIDO
anegar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
anejar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
anestesiar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
anexar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
anexionar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
angarillar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
angelizar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
angostar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
angulizar,AR,,,,NORECONOCIDO
angustiar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
anhelar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
aniñar,AR,REGULAR,REFLEXIVO,ACTUAL,RECONOCIDO
anidar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
anidiar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
anieblar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
aniejar,AR,REGULAR,NOREFLEXIVO,ANTIGUO,RECONOCIDO
anihilar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
anillar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
animalizar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
animar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
aniquilar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
anisar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
anivelar,AR,REGULAR,NOREFLEXIVO,ANTIGUO,RECONOCIDO
anochecer,ER,IRREGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
anonadar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
anormalizar,AR,,,,NORECONOCIDO
anotar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
anquear,AR,REGULAR,NOREFLEXIVO,ANTIGUO,RECONOCIDO
anquilosar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
ansiar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
antagallar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
antainar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
antarquear,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
anteceder,ER,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
antecoger,ER,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
antedatar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
antedecir,IR,IRREGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
anteferir,IR,REGULAR,NOREFLEXIVO,ANTIGUO,RECONOCIDO
antemostrar,AR,REGULAR,NOREFLEXIVO,ANTIGUO,RECONOCIDO
antenotar,AR,REGULAR,NOREFLEXIVO,ANTIGUO,RECONOCIDO
anteocupar,AR,REGULAR,NOREFLEXIVO,ANTIGUO,RECONOCIDO
antepagar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
antepasar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
anteponer,ER,IRREGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
anteposar,AR,REGULAR,NOREFLEXIVO,ANTIGUO,RECONOCIDO
antevenir,IR,IRREGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
antever,ER,IRREGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
anticipar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
anticuar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
antiguar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
antipatizar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
antipocar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
antitetanizar,AR,,,,NORECONOCIDO
antojar,AR,REGULAR,REFLEXIVO,ACTUAL,RECONOCIDO
antorchar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
antoviar,AR,REGULAR,NOREFLEXIVO,ANTIGUO,RECONOCIDO
antruejar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
antuviar,AR,REGULAR,NOREFLEXIVO,ANTIGUO,RECONOCIDO
anualizar,AR,,,,NORECONOCIDO
anublar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
anudar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
anudrir,IR,REGULAR,REFLEXIVO,ACTUAL,RECONOCIDO
anular,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
anumerar,AR,REGULAR,NOREFLEXIVO,ANTIGUO,RECONOCIDO
anunciar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
anzolar,AR,IRREGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
añacear,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
añadir,IR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
añangotar,AR,REGULAR,REFLEXIVO,ACTUAL,RECONOCIDO
añascar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
añedir,IR,REGULAR,NOREFLEXIVO,ANTIGUO,RECONOCIDO
añejar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
añidir,IR,REGULAR,NOREFLEXIVO,ANTIGUO,RECONOCIDO
añilar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
añirar,AR,REGULAR,NOREFLEXIVO,ANTIGUO,RECONOCIDO
añorar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
añozgar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
añublar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
añudar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
añusgar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
aocar,AR,REGULAR,NOREFLEXIVO,ANTIGUO,RECONOCIDO
aojar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
aoptar,AR,REGULAR,NOREFLEXIVO,ANTIGUO,RECONOCIDO
aorar,AR,REGULAR,NOREFLEXIVO,ANTIGUO,RECONOCIDO
aovar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
aovillar,AR,REGULAR,REFLEXIVO,ACTUAL,RECONOCIDO
apañar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
apañuscar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
apabilar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
apabullar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
apacar,AR,REGULAR,NOREFLEXIVO,ANTIGUO,RECONOCIDO
apacentar,AR,IRREGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
apacer,ER,REGULAR,NOREFLEXIVO,ANTIGUO,RECONOCIDO
apachar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
apachurrar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
apaciguar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
apadrinar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
apaisanar,AR,REGULAR,REFLEXIVO,ACTUAL,RECONOCIDO
apalabrar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
apalambrar,AR,REGULAR,NOREFLEXIVO,ANTIGUO,RECONOCIDO
apalancar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
apalear,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
apaliar,AR,REGULAR,NOREFLEXIVO,ANTIGUO,RECONOCIDO
apalpar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
apandar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
apandillar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
apaniguar,AR,REGULAR,NOREFLEXIVO,ANTIGUO,RECONOCIDO
apantanar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
aparar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
aparatar,AR,REGULAR,REFLEXIVO,ACTUAL,RECONOCIDO
aparcar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
aparear,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
aparecer,ER,IRREGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
aparejar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
aparentar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
aparir,IR,REGULAR,NOREFLEXIVO,ANTIGUO,RECONOCIDO
aparragar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
aparrar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
aparroquiar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
apartar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
apartidar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
aparvar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
apasionar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
apastar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
apastragar,AR,REGULAR,NOREFLEXIVO,ANTIGUO,RECONOCIDO
apastrar,AR,REGULAR,REFLEXIVO,ACTUAL,RECONOCIDO
apasturar,AR,REGULAR,NOREFLEXIVO,ANTIGUO,RECONOCIDO
apatrocinar,AR,REGULAR,NOREFLEXIVO,ANTIGUO,RECONOCIDO
apatronar,AR,REGULAR,REFLEXIVO,ACTUAL,RECONOCIDO
apaular,AR,REGULAR,NOREFLEXIVO,ANTIGUO,RECONOCIDO
apaulillar,AR,REGULAR,NOREFLEXIVO,ANTIGUO,RECONOCIDO
apayasar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
apeñuscar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
apealar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
apear,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
apechar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
apechugar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
apedazar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
apedgar,AR,REGULAR,NOREFLEXIVO,ANTIGUO,RECONOCIDO
apedrear,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
apegar,AR,REGULAR,NOREFLEXIVO,ANTIGUO,RECONOCIDO
apegostrar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
apegualar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
apelambrar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
apelar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
apeldar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
apelgarar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
apeligrar,AR,REGULAR,NOREFLEXIVO,ANTIGUO,RECONOCIDO
apellar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
apellidar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
apelmazar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
apelotonar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
apenar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
apencar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
apensionar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
apeonar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
aperar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
apercebir,IR,REGULAR,NOREFLEXIVO,ANTIGUO,RECONOCIDO
apercibir,IR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
apercollar,AR,REGULAR,NOREFLEXIVO,ANTIGUO,RECONOCIDO
aperdigar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
apergaminar,AR,REGULAR,REFLEXIVO,ACTUAL,RECONOCIDO
apernar,AR,IRREGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
aperrear,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
apersogar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
apersonar,AR,REGULAR,REFLEXIVO,ACTUAL,RECONOCIDO
apertar,AR,REGULAR,NOREFLEXIVO,ANTIGUO,RECONOCIDO
aperturar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
apesadumbrar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
apesarar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
apesgar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
apestar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
apestillar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
apetecer,ER,IRREGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
apezuñar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
apiñar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
apiadar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
apianar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
apicarar,AR,REGULAR,REFLEXIVO,ACTUAL,RECONOCIDO
apilar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
apilonar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
apimplar,AR,REGULAR,REFLEXIVO,ACTUAL,RECONOCIDO
apimpollar,AR,REGULAR,REFLEXIVO,ACTUAL,RECONOCIDO
apiojar,AR,REGULAR,REFLEXIVO,ACTUAL,RECONOCIDO
apiolar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
apipar,AR,REGULAR,REFLEXIVO,ACTUAL,RECONOCIDO
apiporrar,AR,REGULAR,REFLEXIVO,ACTUAL,RECONOCIDO
apirgüinar,AR,REGULAR,REFLEXIVO,ACTUAL,RECONOCIDO
apisonar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
apitar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
apitonar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
aplacar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
aplacentar,AR,REGULAR,NOREFLEXIVO,ANTIGUO,RECONOCIDO
aplacer,ER,IRREGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
aplagar,AR,REGULAR,NOREFLEXIVO,ANTIGUO,RECONOCIDO
aplanar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
aplanchar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
aplantillar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
